Unnamed: 0,price,mileage,year,previous_owners,doors,seats,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,body_type_Convertible,body_type_Coupe,body_type_Estate,body_type_Hatchback,body_type_MPV,body_type_Minibus,body_type_Pickup,body_type_SUV,body_type_Saloon,gearbox_Manual
269,5995,78000,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,3795,120090,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
271,990,93000,2004,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
272,3100,140000,2012,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273,1950,88000,2009,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
274,2250,77000,2009,7.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
275,2495,124138,2011,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
276,2495,101347,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
277,798,140599,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
278,8975,86500,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
280,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
281,2999,107000,2009,5.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
282,2495,130000,2007,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
283,2299,67200,2003,3.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
284,1750,113500,2010,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
285,3100,68160,2010,4.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
286,1595,106717,2006,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
287,2300,86276,2004,2.0,4.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
288,2495,75000,2006,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
289,1950,127569,2010,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
290,1675,127000,2008,7.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
291,798,140599,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
292,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
294,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
295,4449,89653,2012,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
296,2495,98000,2010,2.0,5.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
297,1400,84000,1998,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
298,3100,96123,2009,7.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,1995,95843,2011,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
300,1750,100500,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
301,2075,82013,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
302,1349,120000,2004,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
303,4250,120000,2008,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
304,5995,55000,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
305,2950,79000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
306,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
308,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
309,3050,158000,2009,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
310,4950,95000,2014,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
311,1595,99000,2008,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
312,3945,108528,2012,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
313,889,65000,2003,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
314,2495,104000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
315,1795,50760,2002,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
316,1600,69900,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
317,4149,115000,2008,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
318,2250,129111,2004,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
319,2950,105000,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
320,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
322,10000,46923,2017,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
323,12450,64000,2015,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
324,2450,92000,2010,6.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
325,1889,126000,2010,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
326,1990,72000,1997,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
327,1000,81783,1999,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
328,2499,102000,2008,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
329,2950,81000,2008,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
330,1700,56000,2007,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
331,2290,25300,2007,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
332,2495,81858,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
333,1299,87000,2008,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
334,10000,46923,2017,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
336,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
337,2900,119035,2010,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
338,1995,102541,2009,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
339,2110,93930,2009,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
340,2390,35000,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
341,3790,16300,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
342,1395,114987,2004,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
343,8899,118000,2015,1.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
344,2595,48000,2010,4.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
345,2449,125000,2009,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
346,1289,138000,2004,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,2799,99061,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
348,9198,78691,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
350,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
351,2050,88000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
352,2950,144000,2013,4.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
353,4950,90000,2012,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
354,2495,139000,2006,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
355,4449,94500,2011,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,3999,117000,2012,3.0,4.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
357,3480,117000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
358,1889,127000,2007,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,1995,62359,2006,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
360,1490,128600,2010,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
361,1299,87000,2008,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
362,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
364,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
365,2495,93366,2008,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
366,2975,88000,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
367,2495,99000,2007,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
368,2499,100000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
369,1995,87500,2007,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
370,2399,53000,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
371,1995,70000,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
372,7500,87000,2012,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,4795,47000,2015,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
374,2599,107575,2011,1.0,3.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
375,2495,149000,2010,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
376,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
378,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
379,1750,130000,2010,4.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
380,5250,121700,2013,5.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
381,4995,100000,2011,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
382,7099,83000,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
383,1799,93796,2009,8.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
384,2870,125392,2010,1.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
385,2050,83376,2010,3.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
386,1750,90000,2004,3.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
387,1999,125000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
388,1950,100000,2007,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
389,1950,93000,2012,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
390,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
392,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
393,2275,103383,2008,5.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
394,1595,148642,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
395,2450,109714,2012,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
396,1949,70000,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
397,4200,90000,2011,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,1499,131724,2006,3.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
399,4199,92000,2011,3.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
400,2910,118500,2011,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
401,4280,105000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
402,798,140599,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
403,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
405,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
406,2390,78000,2010,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
407,2175,84000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
408,4750,80000,2015,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
409,4450,100000,2005,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
410,2900,104499,2007,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
411,4500,74010,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
412,4000,114401,2013,4.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
413,2995,98000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
414,16997,60000,2019,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,1789,93000,2010,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
416,798,140599,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
417,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
419,6900,70189,2016,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
420,4895,66000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
421,975,97505,2003,4.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
422,4495,100000,2012,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
423,1499,99999,2005,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
424,2495,99000,2009,2.0,5.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
425,3985,95601,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
426,2500,149000,2006,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
428,4599,70000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
429,1189,135000,2004,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
430,2950,79000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
431,6900,70189,2016,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
433,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
434,2500,138910,2003,9.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
435,2495,55000,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
436,5000,99350,2005,1.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
437,2495,118000,2012,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
438,2490,56000,2003,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
439,3650,78000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
440,2495,132000,2009,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
441,2495,98000,2010,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
442,3950,98000,2009,4.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
443,2700,105713,2005,6.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
444,2950,105000,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
445,9600,56984,2016,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
447,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
448,7500,73000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
449,1595,93610,2001,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
450,3999,128000,2009,3.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
451,5499,32000,2016,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
452,1495,110000,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
453,3495,104000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
454,2495,113000,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
455,3690,84000,2011,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
456,1495,109000,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
457,2495,69400,2009,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
458,2799,99061,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
459,19800,69690,2019,1.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461,15900,62402,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
462,2995,115000,2006,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
463,4999,54600,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
464,1850,73424,2004,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
465,3295,109000,2010,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
466,4000,44591,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467,1993,94200,2009,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
468,2795,100000,2011,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
469,4195,79000,2011,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
470,2495,94350,2007,4.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
471,2495,63000,2005,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
472,1299,87000,2008,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
473,15900,62402,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
475,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
476,2995,80000,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
477,2150,72000,2008,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
478,1995,108000,2007,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
479,3495,49796,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
480,2090,86255,2010,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
481,1995,113000,2007,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
482,1500,162085,2007,3.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
483,4495,65550,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
484,2920,130422,2009,4.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
485,2490,44584,2008,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
486,2799,99061,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
487,10698,22782,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
489,10198,50028,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
490,2490,107800,2006,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
491,3500,100000,2007,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
492,2000,66814,2009,6.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
493,4950,112000,2008,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
494,6450,89518,2012,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
495,4990,96755,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
496,2255,165000,2006,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
497,2250,111000,2010,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
498,2890,109000,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
499,1850,97000,2003,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
500,3495,127000,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
501,10198,50028,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
503,15900,62402,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
504,1490,85556,2006,3.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
505,9990,105000,2016,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,5495,65694,2009,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
507,4750,67653,2013,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
508,2494,87000,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
509,1995,96000,2008,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
510,6050,61000,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
511,3250,85000,2009,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
512,4440,90000,2006,4.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
513,1950,85000,2004,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
514,2950,79000,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
515,15900,62402,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
517,8975,86500,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
518,2000,64000,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
519,1999,88000,2007,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
520,2495,101232,2001,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
521,4495,71000,2015,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
522,1799,69200,2007,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
523,3999,42000,2013,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
524,3480,65279,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
525,1949,45000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
526,2390,80000,2003,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
527,1990,83000,2007,7.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
528,2950,105000,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
529,8975,86500,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
531,9198,78691,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
532,5000,135600,2015,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
533,4399,99000,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
534,2500,71000,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
535,3290,43000,2011,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
536,5449,100000,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
537,3250,52000,2009,5.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
538,2500,94500,2011,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
539,2250,132000,2008,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
540,2477,74000,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
541,5498,58000,2014,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
542,2950,105000,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
543,9198,78691,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
545,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
546,4695,90000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
547,1695,100000,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
548,3299,124000,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
549,1599,92000,2003,6.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
